"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"167","mediumorchid",TRUE,3.83797259462643e-08,484,233,30,0.128755364806867,0.0619834710743802,"GO:0009611","GO:BP","response to wounding",15979,4018,"GO:0006950",NA
"168","mediumorchid",TRUE,5.65384518092533e-05,124,233,13,0.055793991416309,0.104838709677419,"GO:0002576","GO:BP","platelet degranulation",15979,1245,"c(""GO:0045055"", ""GO:0051649"")",NA
"169","mediumorchid",TRUE,0.000485109976420274,11,233,5,0.0214592274678112,0.454545454545455,"GO:0030220","GO:BP","platelet formation",15979,7819,"c(""GO:0030099"", ""GO:0036344"", ""GO:0048646"")",NA
"170","mediumorchid",TRUE,0.000485109976420274,11,233,5,0.0214592274678112,0.454545454545455,"GO:0036344","GO:BP","platelet morphogenesis",15979,11109,"GO:0000904",NA
"171","mediumorchid",TRUE,0.000852674659683381,666,233,28,0.120171673819742,0.042042042042042,"GO:0098609","GO:BP","cell-cell adhesion",15979,22353,"GO:0007155",NA
"172","mediumorchid",TRUE,0.00102515199669446,50,233,8,0.0343347639484979,0.16,"GO:0070527","GO:BP","platelet aggregation",15979,19181,"c(""GO:0030168"", ""GO:0034109"")",NA
"173","mediumorchid",TRUE,0.00154834216367091,71,233,9,0.0386266094420601,0.126760563380282,"GO:0034109","GO:BP","homotypic cell-cell adhesion",15979,9746,"GO:0098609",NA
"174","mediumorchid",TRUE,0.00300616736884751,15,233,5,0.0214592274678112,0.333333333333333,"GO:1903140","GO:BP","regulation of establishment of endothelial barrier",15979,26415,"c(""GO:0061028"", ""GO:1901550"")",NA
"175","mediumorchid",TRUE,0.00300616736884751,15,233,5,0.0214592274678112,0.333333333333333,"GO:1901550","GO:BP","regulation of endothelial cell development",15979,24993,"c(""GO:0001885"", ""GO:0045601"", ""GO:0060284"")",NA
"176","mediumorchid",TRUE,0.00385187005153572,125,233,11,0.0472103004291846,0.088,"GO:0061041","GO:BP","regulation of wound healing",15979,18046,"c(""GO:0042060"", ""GO:1903034"")",NA
"177","mediumorchid",TRUE,0.00564282923166099,1135,233,37,0.158798283261803,0.0325991189427313,"GO:0007155","GO:BP","cell adhesion",15979,3090,"c(""GO:0009987"", ""GO:0022610"")",NA
"178","mediumorchid",TRUE,0.00587815889848752,157,233,12,0.0515021459227468,0.0764331210191083,"GO:0045216","GO:BP","cell-cell junction organization",15979,13334,"GO:0034330",NA
"179","mediumorchid",TRUE,0.00650505625898493,1142,233,37,0.158798283261803,0.032399299474606,"GO:0022610","GO:BP","biological adhesion",15979,7658,"GO:0008150",NA
"180","mediumorchid",TRUE,0.00871248899720574,87,233,9,0.0386266094420601,0.103448275862069,"GO:0030219","GO:BP","megakaryocyte differentiation",15979,7818,"GO:0030099",NA
"181","mediumorchid",TRUE,0.0152407771859431,144,233,11,0.0472103004291846,0.0763888888888889,"GO:1903034","GO:BP","regulation of response to wounding",15979,26319,"c(""GO:0009611"", ""GO:0080134"")",NA
"182","mediumorchid",TRUE,0.0199251608357345,53,233,7,0.0300429184549356,0.132075471698113,"GO:0090303","GO:BP","positive regulation of wound healing",15979,21662,"c(""GO:0042060"", ""GO:0061041"", ""GO:1903036"")",NA
"183","mediumorchid",TRUE,0.0242515362995269,22,233,5,0.0214592274678112,0.227272727272727,"GO:0030194","GO:BP","positive regulation of blood coagulation",15979,7796,"c(""GO:0007596"", ""GO:0030193"", ""GO:0050820"", ""GO:0090303"", ""GO:1900048"")",NA
"184","mediumorchid",TRUE,0.0242515362995269,22,233,5,0.0214592274678112,0.227272727272727,"GO:0019934","GO:BP","cGMP-mediated signaling",15979,7074,"GO:0019935",NA
"185","mediumorchid",TRUE,0.0242515362995269,22,233,5,0.0214592274678112,0.227272727272727,"GO:1900048","GO:BP","positive regulation of hemostasis",15979,23548,"c(""GO:0007599"", ""GO:0048518"", ""GO:1900046"")",NA
"186","mediumorchid",TRUE,0.0242515362995269,22,233,5,0.0214592274678112,0.227272727272727,"GO:0050820","GO:BP","positive regulation of coagulation",15979,15592,"c(""GO:0050817"", ""GO:0050818"", ""GO:0051240"")",NA
"187","mediumorchid",TRUE,0.0325262537072259,57,233,7,0.0300429184549356,0.12280701754386,"GO:0043297","GO:BP","apical junction assembly",15979,12350,"GO:0007043",NA
"188","mediumorchid",TRUE,0.0464845459619855,292,233,15,0.0643776824034335,0.0513698630136986,"GO:0030099","GO:BP","myeloid cell differentiation",15979,7762,"c(""GO:0030097"", ""GO:0030154"")",NA
"189","mediumorchid",TRUE,0.0471299099723517,3259,233,74,0.317596566523605,0.0227063516416079,"GO:0065008","GO:BP","regulation of biological quality",15979,18881,"GO:0065007",NA
"190","mediumorchid",TRUE,0.000109358313497062,89,235,10,0.0425531914893617,0.112359550561798,"GO:0031091","GO:CC","platelet alpha granule",16963,1237,"GO:0030141",NA
"191","mediumorchid",TRUE,0.000687946094486797,17,235,5,0.0212765957446809,0.294117647058824,"GO:0031092","GO:CC","platelet alpha granule membrane",16963,1238,"c(""GO:0030667"", ""GO:0031091"")",NA
"192","mediumorchid",TRUE,0.00165065774992486,18,236,5,0.0211864406779661,0.277777777777778,"GO:0045236","GO:MF","CXCR chemokine receptor binding",16268,7230,"GO:0042379",NA
"193","mediumorchid",TRUE,0.00480056422197012,11,236,4,0.0169491525423729,0.363636363636364,"GO:0004954","GO:MF","prostanoid receptor activity",16268,1503,"GO:0004953",NA
"194","mediumorchid",TRUE,0.0189691109085685,15,236,4,0.0169491525423729,0.266666666666667,"GO:0004953","GO:MF","icosanoid receptor activity",16268,1502,"GO:0004930",NA
"195","mediumorchid",TRUE,0.0235333729381409,48,236,6,0.0254237288135593,0.125,"GO:0098632","GO:MF","cell-cell adhesion mediator activity",16268,10485,"GO:0098631",NA
"196","mediumorchid",TRUE,0.042034391018356,1396,236,38,0.161016949152542,0.0272206303724928,"GO:0005102","GO:MF","signaling receptor binding",16268,1624,"GO:0005515",NA
"197","mediumorchid",TRUE,0.000125263068155606,70,124,9,0.0725806451612903,0.128571428571429,"KEGG:05120","KEGG","Epithelial cell signaling in Helicobacter pylori infection",7747,399,"KEGG:00000",NA
"198","mediumorchid",TRUE,0.000864087760113034,88,124,9,0.0725806451612903,0.102272727272727,"KEGG:04512","KEGG","ECM-receptor interaction",7747,291,"KEGG:00000",NA
"199","mediumorchid",TRUE,0.00228249966078501,124,124,10,0.0806451612903226,0.0806451612903226,"KEGG:04611","KEGG","Platelet activation",7747,298,"KEGG:00000",NA
"200","mediumorchid",TRUE,0.0290157435780074,200,124,11,0.0887096774193548,0.055,"KEGG:04510","KEGG","Focal adhesion",7747,290,"KEGG:00000",NA
"201","mediumorchid",TRUE,1.84887118063521e-10,671,174,40,0.229885057471264,0.0596125186289121,"REAC:R-HSA-109582","REAC","Hemostasis",10588,1000,"REAC:0000000",NA
"202","mediumorchid",TRUE,2.26038938205858e-10,257,174,25,0.14367816091954,0.0972762645914397,"REAC:R-HSA-76002","REAC","Platelet activation, signaling and aggregation",10588,1583,"REAC:R-HSA-109582",NA
"203","mediumorchid",TRUE,4.88380521396203e-05,125,174,13,0.0747126436781609,0.104,"REAC:R-HSA-114608","REAC","Platelet degranulation ",10588,1585,"REAC:R-HSA-76005",NA
"204","mediumorchid",TRUE,7.76985715126322e-05,130,174,13,0.0747126436781609,0.1,"REAC:R-HSA-76005","REAC","Response to elevated platelet cytosolic Ca2+",10588,1846,"REAC:R-HSA-76002",NA
"205","mediumorchid",TRUE,0.00165451863164438,16,174,5,0.028735632183908,0.3125,"REAC:R-HSA-180292","REAC","GAB1 signalosome",10588,900,"REAC:R-HSA-177929",NA
"206","mediumorchid",TRUE,0.00181609159744608,8,174,4,0.0229885057471264,0.5,"REAC:R-HSA-5638303","REAC","Inhibition of Signaling by Overexpressed EGFR",10588,1068,"REAC:R-HSA-5638302",NA
"207","mediumorchid",TRUE,0.00181609159744608,8,174,4,0.0229885057471264,0.5,"REAC:R-HSA-5638302","REAC","Signaling by Overexpressed Wild-Type EGFR in Cancer",10588,2006,"REAC:R-HSA-1643713",NA
"208","mediumorchid",TRUE,0.0032270384094325,9,174,4,0.0229885057471264,0.444444444444444,"REAC:R-HSA-212718","REAC","EGFR interacts with phospholipase C-gamma",10588,732,"REAC:R-HSA-177929",NA
"209","mediumorchid",TRUE,0.00823651101336238,11,174,4,0.0229885057471264,0.363636363636364,"REAC:R-HSA-179812","REAC","GRB2 events in EGFR signaling",10588,912,"REAC:R-HSA-177929",NA
"210","mediumorchid",TRUE,0.00950163157224414,73,174,8,0.0459770114942529,0.10958904109589,"REAC:R-HSA-9009391","REAC","Extra-nuclear estrogen signaling",10588,795,"REAC:R-HSA-8939211",NA
"211","mediumorchid",TRUE,0.0121965341406335,12,174,4,0.0229885057471264,0.333333333333333,"REAC:R-HSA-180336","REAC","SHC1 events in EGFR signaling",10588,1881,"REAC:R-HSA-177929",NA
"212","mediumorchid",TRUE,0.021136188152626,454,174,20,0.114942528735632,0.0440528634361234,"REAC:R-HSA-9006934","REAC","Signaling by Receptor Tyrosine Kinases",10588,2015,"REAC:R-HSA-162582",NA
"213","mediumorchid",TRUE,0.0323583039717038,15,174,4,0.0229885057471264,0.266666666666667,"REAC:R-HSA-75892","REAC","Platelet Adhesion to exposed collagen",10588,1581,"REAC:R-HSA-109582",NA
"214","mediumpurple3",TRUE,0.0299478972672135,4,72,2,0.0277777777777778,0.5,"GO:0016602","GO:CC","CCAAT-binding factor complex",16963,916,"GO:0090575",NA
"215","orange",TRUE,0.0353067074060929,19,63,3,0.0476190476190476,0.157894736842105,"KEGG:00770","KEGG","Pantothenate and CoA biosynthesis",7747,122,"KEGG:00000",NA
"216","plum",TRUE,0.0203129597097443,40,97,4,0.0412371134020619,0.1,"GO:0044304","GO:CC","main axon",16963,2334,"c(""GO:0030424"", ""GO:0110165"")",NA
"217","plum1",TRUE,0.0282282035696666,12994,116,105,0.905172413793103,0.00808065260889641,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"218","plum1",TRUE,0.0491229211620945,9937,116,87,0.75,0.00875515749220086,"GO:0005737","GO:CC","cytoplasm",16963,402,"c(""GO:0005622"", ""GO:0110165"")",NA
"219","plum2",TRUE,3.69961845593475e-05,1291,311,51,0.163987138263666,0.0395042602633617,"GO:1902494","GO:CC","catalytic complex",16963,3994,"GO:0032991",NA
"220","plum2",TRUE,9.67795731586412e-05,12994,311,273,0.877813504823151,0.0210096967831307,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
